code,市場,銘柄名,現在値
9408,東証JQS,新潟放送,1253
9409,東証1部,テレビ朝日ホールディングス,1869
9412,東証1部,スカパーＪＳＡＴホールディングス,433
9413,東証1部,テレビ東京ホールディングス,2165
9414,東証1部,日本ＢＳ放送,1088
9416,東証1部,ビジョン,985
9417,東証1部,スマートバリュー,831
9418,東証1部,ＵＳＥＮ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,1959
9419,東証1部,ワイヤレスゲート,400
9421,東証JQS,エヌジェイホールディングス,952
9422,東証1部,コネクシオ,1450
9423,東証JQS,ＦＲＳ,98
9424,東証1部,日本通信,215
9425,東証JQS,日本テレホン,372
9428,東証1部,クロップス,890
9432,東証1部,日本電信電話,2851
9433,東証1部,ＫＤＤＩ,3532
9434,東証1部,ソフトバンク,1428.5
9435,東証1部,光通信,21850
9436,東証JQS,沖縄セルラー電話,4890
9438,東証1部,エムティーアイ,674
9439,東証JQS,エム・エイチ・グループ,231
9441,東証JQS,ベルパーク,6180
9444,東証JQS,トーシンホールディングス,592
9445,東証2部,フォーバルテレコム,356
9446,東証JQS,サカイホールディングス,666
9449,東証1部,ＧＭＯインターネット,2902
9450,東証1部,ファイバーゲート,1183
9466,東証1部,アイドママーケティングコミュニケーション,403
9467,マザーズ,アルファポリス,3180
9468,東証1部,ＫＡＤＯＫＡＷＡ,3650
9470,東証1部,学研ホールディングス,1354
9471,名証2部,文溪堂,1383
9474,東証1部,ゼンリン,1115
9475,東証1部,昭文社ホールディングス,463
9476,東証JQS,中央経済社ホールディングス,582
9478,東証JQS,ＳＥホールディングス・アンド・インキュベーションズ,197
9479,東証1部,インプレスホールディングス,210
9501,東証1部,東京電力ホールディングス,347
9502,東証1部,中部電力,1367.5
9503,東証1部,関西電力,1085.5
9504,東証1部,中国電力,1085
9505,東証1部,北陸電力,667
9506,東証1部,東北電力,954
9507,東証1部,四国電力,790
9508,東証1部,九州電力,898
9509,東証1部,北海道電力,517
9511,東証1部,沖縄電力,1437
9513,東証1部,Ｊ－ＰＯＷＥＲ,1656
9514,東証1部,エフオン,991
9517,東証1部,イーレックス,1942
9519,東証1部,レノバ,3390
9531,東証1部,東京ガス,2323.5
9532,東証1部,大阪ガス,2218
9533,東証1部,東邦ガス,6600
9534,東証1部,北海道ガス,1561
9535,東証1部,広島ガス,375
9536,東証1部,西部ガスホールディングス,2529
9537,東証2部,北陸ガス,3160
9539,東証2部,京葉瓦斯,3320
9543,東証1部,静岡ガス,1036
9551,東証1部,メタウォーター,1888
9600,東証1部,アイネット,1439
9601,東証1部,松竹,12450
9602,東証1部,東宝,4280
9603,東証1部,エイチ・アイ・エス,2263
9605,東証1部,東映,23510
9610,東証JQS,ウィルソン・ラーニング　ワールドワイド,218
9612,東証1部,ラックランド,2489
9613,東証1部,ＮＴＴデータ,1656
9616,東証1部,共立メンテナンス,3385
9619,東証1部,イチネンホールディングス,1233
9621,東証1部,建設技術研究所,2425
9622,東証1部,スペース,867
9624,東証1部,長大,1840
9625,東証JQS,セレスポ,637
9627,東証1部,アインホールディングス,6590
9628,東証1部,燦ホールディングス,1204
9629,東証1部,ピー・シー・エー,4115
9631,東証2部,東急レクリエーション,4800
9632,東証1部,スバル興業,8040
9633,東証1部,東京テアトル,1235
9635,東証2部,武蔵野興業,2111
9636,東証2部,きんえい,3045
9637,東証2部,オーエス,2999
9639,東証JQS,三協フロンテア,3830
9640,東証JQS,セゾン情報システムズ,2059
9641,東証JQS,サコス,346
9643,名証2部,中日本興業,9640
9644,東証1部,タナベ経営,1435
9647,東証JQS,協和コンサルタンツ,3030
9651,東証JQS,日本プロセス,823
9656,東証2部,グリーンランドリゾート,414
9658,東証1部,ビジネスブレイン太田昭和,1720
9661,東証2部,歌舞伎座,4820
9663,東証1部,ナガワ,8250
9664,名証2部,御園座,2200
9672,東証1部,東京都競馬,5190
9675,東証1部,常磐興産,1400
9678,東証1部,カナモト,2591
9679,東証JQS,ホウライ,3040
9682,東証1部,ＤＴＳ,2545
9684,東証1部,スクウェア・エニックス・ホールディングス,5650
9685,東証JQS,ＫＹＣＯＭホールディングス,571
9686,東証2部,東洋テック,1003
9687,東証JQS,ＫＳＫ,2296
9691,東証JQS,両毛システムズ,1987
9692,東証1部,シーイーシー,1335
9695,東証JQS,鴨川グランドホテル,256
9696,東証JQS,ウィザス,586
9697,東証1部,カプコン,3335
9698,東証JQS,クレオ,1245
9699,東証1部,西尾レントオール,3075
9701,東証2部,東京會舘,3065
9702,東証1部,アイ・エス・ビー,1300
9704,東証1部,アゴーラ　ホスピタリティー　グループ,24
9706,東証1部,日本空港ビルデング,4530
9707,東証JQS,ユニマット　リタイアメント・コミュニティ,1394
9708,東証2部,帝国ホテル,1894
9709,東証2部,ＮＣＳ＆Ａ,507
9713,東証2部,ロイヤルホテル,1112
9715,東証1部,トランスコスモス,2906
9716,東証1部,乃村工藝社,836
9717,東証1部,ジャステック,1269
9719,東証1部,ＳＣＳＫ,5840
9720,東証JQS,ホテル、ニューグランド,3850
9722,東証1部,藤田観光,1958
9723,東証2部,京都ホテル,610
9726,東証1部,ＫＮＴ－ＣＴホールディングス,1107
9728,東証1部,日本管財,2298
9729,東証1部,トーカイ,2472
9731,東証1部,白洋舍,2307
9733,東証JQS,ナガセ,5630
9734,東証JQS,精養軒,868
9735,東証1部,セコム,8599
9739,東証1部,ＮＳＷ,2267
9740,東証1部,ＣＳＰ,2808
9742,東証1部,アイネス,1330
9743,東証1部,丹青社,824
9744,東証1部,メイテック,5700
9746,東証1部,ＴＫＣ,3455
9749,東証1部,富士ソフト,5350
9753,東証JQS,アイエックス・ナレッジ,773
9755,東証1部,応用地質,1290
9757,東証1部,船井総研ホールディングス,2317
9759,東証1部,ＮＳＤ,1778
9760,東証1部,進学会ホールディングス,416
9761,東証2部,東海リース,1498
9763,東証1部,丸紅建材リース,1790
9765,東証1部,オオバ,818
9766,東証1部,コナミホールディングス,6240
9767,東証2部,日建工学,1810
9768,東証1部,いであ,1799
9769,東証1部,学究社,1310
9776,東証JQS,札幌臨床検査センター,1575
9778,東証JQS,昴,4475
9780,東証JQS,ハリマビステム,3645
9782,東証JQS,ディーエムエス,1366
9783,東証1部,ベネッセホールディングス,2495
9787,東証1部,イオンディライト,3405
9788,東証1部,ナック,911
9790,東証1部,福井コンピュータホールディングス,4070
9791,東証2部,ビケンテクノ,807
9793,東証1部,ダイセキ,3935
9795,東証1部,ステップ,1570
9797,東証2部,大日本コンサルタント,1171
9799,東証2部,旭情報サービス,1220
9810,東証1部,日鉄物産,4290
9812,東証JQS,テーオーホールディングス,336
9816,東証JQS,ストライダーズ,267
9818,東証2部,大丸エナウィン,1397
9820,東証JQS,エムティジェネックス,2727
9823,東証JQS,マミーマート,2300
9824,東証1部,泉州電業,3240
9827,東証JQS,リリカラ,184
9828,東証1部,元気寿司,2528
9829,東証JQS,ながの東急百貨店,1650
9830,東証1部,トラスコ中山,2874
9831,東証1部,ヤマダホールディングス,553
9832,東証1部,オートバックスセブン,1521
9835,東証2部,ジュンテンドー,692
9837,東証1部,モリト,618
9842,東証1部,アークランドサカモト,1472
9843,東証1部,ニトリホールディングス,19315
9845,東証2部,パーカーコーポレーション,514
9846,東証2部,天満屋ストア,1138
9849,東証JQS,共同紙販ホールディングス,4830
9850,東証1部,グルメ杵屋,950
9852,東証JQS,ＣＢグループマネジメント,2689
9853,東証JQS,銀座ルノアール,813
9854,東証1部,愛眼,223
9856,東証1部,ケーユーホールディングス,930
9857,東証2部,英和,1229
9861,東証1部,吉野家ホールディングス,2087
9867,東証JQS,ソレキア,6320
9869,東証1部,加藤産業,3270
9872,東証1部,北恵,873
9873,東証2部,日本ＫＦＣホールディングス,2812
9876,東証JQS,コックス,167
9878,東証2部,セキド,2256
9880,東証1部,イノテック,1304
9882,東証1部,イエローハット,2006
9885,東証2部,シャルレ,366
9887,東証1部,松屋フーズホールディングス,3435
9888,東証JQS,ＵＥＸ,424
9889,東証1部,ＪＢＣＣホールディングス,1340
9890,東証JQS,マキヤ,900
9895,東証JQS,コンセック,1228
9896,東証1部,ＪＫホールディングス,809
9900,東証1部,サガミホールディングス,1016
9902,東証1部,日伝,2053
9903,東証JQS,カンセキ,2816
9904,東証2部,ベリテ,428
9906,東証JQS,藤井産業,1396
9908,東証JQS,Ｄｅｎｋｅｉ,1609
9909,東証JQS,愛光電気,1502
9913,東証JQS,日邦産業,586
9914,東証JQS,植松商会,716
9919,東証1部,関西スーパーマーケット,1003
9927,東証JQS,ワットマン,2628
9928,東証1部,ミロク情報サービス,1630
9929,東証2部,平和紙業,415
9930,東証1部,北沢産業,252
9932,東証1部,杉本商事,2219
9934,東証1部,因幡電機産業,2520
9936,東証1部,王将フードサービス,5690
9941,東証JQS,太洋物産,429
9942,福証,ジョイフル,705
9945,東証1部,プレナス,2004
9946,東証1部,ミニストップ,1399
9948,東証1部,アークス,2419
9950,東証JQS,ハチバン,3005
9955,東証JQS,ヨンキュウ,1910
9956,東証1部,バローホールディングス,2335
9959,東証2部,アシードホールディングス,499
9960,東証1部,東テク,2718
9962,東証1部,ミスミグループ本社,3455
9964,東証JQS,アイ・テック,1564
9966,東証1部,藤久,804
9967,東証2部,堺商事,2220
9969,東証2部,ショクブン,298
9972,東証1部,アルテック,306
9973,東証JQS,小僧寿し,47
9974,東証1部,ベルク,5760
9976,東証JQS,セキチュー,1653
9977,東証JQS,アオキスーパー,2864
9978,東証JQS,文教堂グループホールディングス,74
9979,東証1部,大庄,995
9980,東証2部,ＭＲＫホールディングス,145
9982,東証1部,タキヒヨー,1844
9983,東証1部,ファーストリテイリング,86090
9984,東証1部,ソフトバンクグループ,8431
9986,東証1部,蔵王産業,1426
9987,東証1部,スズケン,3570
9989,東証1部,サンドラッグ,3565
9990,東証1部,サックスバー　ホールディングス,588
9991,東証1部,ジェコス,886
9993,東証1部,ヤマザワ,1703
9994,東証1部,やまや,2280
9995,東証1部,グローセル,411
9996,東証JQS,サトー商会,1514
9997,東証1部,ベルーナ,1165
